日期,省,比例
2020-01-26,福建,0.1031
2020-01-26,江苏,0.0537
2020-01-26,湖北,0.0504
2020-01-26,上海,0.0467
2020-01-26,广东,0.0375
2020-01-26,江西,0.0364
2020-01-26,安徽,0.0297
2020-01-26,北京,0.0254
2020-01-26,河南,0.0251
2020-01-26,云南,0.0155
2020-01-26,四川,0.0147
2020-01-26,山东,0.0145
2020-01-26,湖南,0.0144
2020-01-26,陕西,0.013999999999999999
2020-01-26,重庆,0.0133
2020-01-26,贵州,0.0113
2020-01-26,黑龙江,0.0089
2020-01-26,河北,0.0084
2020-01-26,广西,0.008100000000000001
2020-01-26,山西,0.008
2020-01-26,海南,0.006999999999999999
2020-01-26,辽宁,0.0061
2020-01-26,甘肃,0.0041
2020-01-26,新疆,0.0039
2020-01-26,内蒙古,0.0037
2020-01-26,天津,0.0024
2020-01-26,吉林,0.0022
2020-01-26,宁夏,0.0013
2020-01-26,青海,0.0006
2020-01-26,西藏,0.0001
2020-01-27,浙江,0.3749
2020-01-27,福建,0.1006
2020-01-27,安徽,0.0701
2020-01-27,江西,0.06480000000000001
2020-01-27,江苏,0.0442
2020-01-27,广东,0.04
2020-01-27,河南,0.0371
2020-01-27,上海,0.0352
2020-01-27,北京,0.0266
2020-01-27,湖南,0.0232
2020-01-27,四川,0.0228
2020-01-27,湖北,0.0223
2020-01-27,贵州,0.0198
2020-01-27,重庆,0.0172
2020-01-27,云南,0.0142
2020-01-27,山东,0.013500000000000002
2020-01-27,陕西,0.0133
2020-01-27,广西,0.0114
2020-01-27,黑龙江,0.0078
2020-01-27,海南,0.0066
2020-01-27,河北,0.005699999999999999
2020-01-27,辽宁,0.0055000000000000005
2020-01-27,山西,0.0038
2020-01-27,吉林,0.0031
2020-01-27,天津,0.0029
2020-01-27,甘肃,0.0023
2020-01-27,新疆,0.0017
2020-01-27,内蒙古,0.0014000000000000002
2020-01-27,宁夏,0.0006
2020-01-27,青海,0.0005
2020-01-27,西藏,0.0004
2020-01-28,浙江,0.316
2020-01-28,安徽,0.1231
2020-01-28,福建,0.0957
2020-01-28,江西,0.0726
2020-01-28,河南,0.0466
2020-01-28,江苏,0.0447
2020-01-28,湖南,0.0329
2020-01-28,四川,0.0317
2020-01-28,广东,0.0285
2020-01-28,上海,0.0283
2020-01-28,贵州,0.0274
2020-01-28,重庆,0.0207
2020-01-28,北京,0.0159
2020-01-28,云南,0.0142
2020-01-28,山东,0.013999999999999999
2020-01-28,黑龙江,0.0121
2020-01-28,陕西,0.0106
2020-01-28,广西,0.0103
2020-01-28,湖北,0.0102
2020-01-28,海南,0.0093
2020-01-28,辽宁,0.006999999999999999
2020-01-28,河北,0.0052
2020-01-28,山西,0.0043
2020-01-28,吉林,0.0031
2020-01-28,天津,0.0025
2020-01-28,内蒙古,0.0024
2020-01-28,甘肃,0.002
2020-01-28,新疆,0.0013
2020-01-28,宁夏,0.0003
2020-01-28,西藏,0.0001
2020-01-28,青海,0.0001
